@lat;@lon;name;addr:suburb
-23.6651058;-46.6073795;Rua Turquia;
-23.6760969;-46.5900117;Rua Libero Badaró;
-23.6758583;-46.5889540;Rua General Isidoro Dias Lopes;
-23.6659771;-46.6100124;Rua Luisiana;
-23.6653662;-46.6100031;Rua Rússia;
-23.6591005;-46.6037577;Rua China;
-23.6587956;-46.6022203;Rua Alfredo Bernardo Leite;
-23.6585297;-46.6033080;Avenida do Taboão;
-23.6594081;-46.6032929;Rua China;
-23.6599425;-46.6058515;Rua Chile;
-23.6633249;-46.6091224;Rua Grã-Bretanha;
-23.6620031;-46.6081829;Rua Dinamarca;
-23.6620013;-46.6097283;Rua Grã-Bretanha;
-23.6620866;-46.6114489;Rua Chile;
-23.7218155;-46.5519757;Rua Stelio Machado Loureiro;
-23.7204031;-46.5519663;Rua Pedro Henry;
-23.7294772;-46.5696956;Rua Wadia Jafet Assad;
-23.7264764;-46.5649925;Rua Maria da Natividade Lages;
-23.7300646;-46.5735361;Rua Monteiro Lobato;
-23.7300031;-46.5730439;Rua Machado de Assis;
-23.7309492;-46.5736181;Rua Manoel Bandeira;
-23.7309837;-46.5733244;Rua Machado de Assis;
-23.7309814;-46.5733001;Rua Machado de Assis;
-23.7057181;-46.5542569;Rua Artur Corradi;
-23.7055133;-46.5578419;Viaduto Teresa Delta;
-23.7054884;-46.5580944;Rua Principe Humberto;
-23.7059377;-46.5585612;Avenida Newton Monteiro de Andrade;
-23.7056272;-46.5578206;Avenida Newton Monteiro de Andrade;
-23.7603390;-46.5861998;Estrada Galvão Bueno;
-23.7601699;-46.5870850;Estrada da Cama Patente;
-23.7603576;-46.5872860;Estrada da Cama Patente;
-23.6531717;-46.5634156;Rua Afonsina;
-23.6532397;-46.5633916;Rua Afonsina;
-23.7323271;-46.5574422;Rua Miro Vettorazzo;
-23.7321154;-46.5569727;Rua Miro Vettorazzo;
-23.7320536;-46.5565513;Rua Miro Vettorazzo;
-23.7475004;-46.5532221;Rua José Gomes Moreno;
-23.7471583;-46.5536068;Rua José Gomes Moreno;
-23.7469776;-46.5533270;Rua José D'Angelo;
-23.7490831;-46.5572099;Avenida Nicola Demarchi;
-23.7487595;-46.5567984;Avenida Nicola Demarchi;
-23.7346418;-46.5410595;Avenida Doutor José Fornari;
-23.7389990;-46.5308577;Estrada do Montanhão;
-23.7389763;-46.5307588;Estrada do Montanhão;
-23.7358227;-46.5362317;Avenida General Barreto de Menezes;
-23.7358311;-46.5361450;Avenida General Barreto de Menezes;
-23.7354671;-46.5360280;Rua José Fiuza da Rocha;
-23.7348925;-46.5384632;Avenida General Barreto de Menezes;
-23.7414956;-46.5294285;Avenida Pedro Mendes;
-23.7414641;-46.5294234;Avenida Pedro Mendes;
-23.7420531;-46.5294505;Rua Maria Nicolina Bellucce Piatto;
-23.7415936;-46.5293276;Rua Maria Nicolina Bellucce Piatto;
-23.7413756;-46.5292790;Avenida Pedro Mendes;
-23.7413937;-46.5292457;Avenida Pedro Mendes;
-23.7387591;-46.5283489;Estrada do Montanhão;
-23.7387470;-46.5296111;Estrada do Montanhão;
-23.7388995;-46.5305896;Estrada do Montanhão;
-23.7129803;-46.5930022;Rua Norberto Esteves;
-23.7161471;-46.5924570;Rua Mário Petricelli;
-23.7169458;-46.5920949;Rua Pedro da Cruz Salgado;
-23.7169348;-46.5923497;Rua Pedro da Cruz Salgado;
-23.7182164;-46.5918604;Rua João Augusto Silveira;
-23.7209697;-46.5917319;Rua Beta Dragone;
-23.7208773;-46.5912383;Rua Beta Dragone;
-23.7127995;-46.5871392;Avenida Humberto de Alencar Castelo Branco;
-23.7129045;-46.5872170;Rua José Dias Donadelli;
-23.7128360;-46.5872455;Rua José Dias Donadelli;
-23.7132898;-46.5875841;Rua José Dias Donadelli;
-23.7111324;-46.5873780;Rua Yolanda Suppi Bosqueiro;
-23.7073396;-46.5887449;Avenida Humberto de Alencar Castelo Branco;
-23.7074936;-46.5889331;Avenida Plinio Barreto;
-23.7075737;-46.5889528;Avenida Plinio Barreto;
-23.7105616;-46.5872185;Rua Édson Carvalho Nogueira;
-23.7154409;-46.5834129;Rua Maria Júlia Capassi;
-23.7164266;-46.5822339;Avenida Horácio Barione;
-23.7181492;-46.5813561;Rua Reverendo Paulo Lício Rizzo;
-23.7208198;-46.5807388;Rua Cristiano Angeli;
-23.7177023;-46.5674221;Rua Padre Igino Francisco Teixeira;
-23.7181389;-46.5673293;Rua Viña Del Mar;
-23.7173191;-46.5658851;Rua Padre Antônio de Souza Lima;
-23.7171257;-46.5655021;Rua Carlos Coimbra da Luz;
-23.7166064;-46.5622043;Avenida Álvaro Guimarães;
-23.6537469;-46.5923901;Avenida do Taboão;
-23.6535126;-46.5922089;Avenida do Taboão;
-23.6552496;-46.5941431;Avenida do Taboão;
-23.6539931;-46.5927767;Avenida do Taboão;
-23.7241260;-46.5729456;Rua Caetano Bonício;
-23.7241329;-46.5730005;Rua Caetano Bonício;
-23.7241194;-46.5735602;Avenida João Firmino;
-23.7221203;-46.5805820;Avenida Humberto de Alencar Castelo Branco;
-23.7233953;-46.5835204;Avenida Soldano;
-23.7532882;-46.6204735;Passagem da Paz;
-23.7426250;-46.6009130;Estrada do Poney Club;
-23.7506785;-46.5988236;Estrada do Poney Club;
-23.7509437;-46.5994849;Estrada do Poney Club;
-23.7508556;-46.5993668;Rua Sheila de Mello Sobral;
-23.7518714;-46.6014609;Estrada do Poney Club;
-23.7521519;-46.6020460;Estrada do Poney Club;
-23.7522117;-46.6020025;Estrada do Poney Club;
-23.7228512;-46.5367132;Rua Tiradentes;
-23.7240504;-46.5351212;Rua Tiradentes;
-23.7262918;-46.5324259;Rua Tiradentes;
-23.7267683;-46.5320284;Rua Tiradentes;
-23.7295850;-46.5277825;Rua Tiradentes;
-23.7290367;-46.5287038;Rua Tiradentes;
-23.7286499;-46.5295228;Rua Tiradentes;
-23.7282158;-46.5303853;Rua Tiradentes;
-23.7264942;-46.5323788;Rua Tiradentes;
-23.7255847;-46.5332811;Rua Tiradentes;
-23.7228543;-46.5369014;Rua Tiradentes;
-23.7220439;-46.5380798;Rua Tiradentes;
-23.7221651;-46.5377423;Rua Ministro Adauto Cardoso;
-23.7251110;-46.5338625;Rua Tiradentes;
-23.7244571;-46.5347524;Rua Tiradentes;
-23.7230908;-46.5363927;Rua Tiradentes;
-23.7233493;-46.5360577;Rua Tiradentes;
-23.7230533;-46.5365328;Rua Nossa Senhora da Boa Viagem;
-23.7233484;-46.5362334;Rua Tiradentes;
-23.7230139;-46.5366798;Rua Tiradentes;
-23.7394015;-46.5944490;Estrada dos Alvarengas;
-23.7194567;-46.5261127;Avenida Dom Pedro de Alcântara;
-23.7183555;-46.5273201;Avenida Dom Pedro de Alcântara;
-23.7417033;-46.5726461;Estrada dos Casa;
-23.7417577;-46.5726979;Rua dos Manacás;
-23.7406440;-46.5709543;Estrada dos Casa;
-23.7417350;-46.5725851;Rua dos Álamos;
-23.7417894;-46.5726369;Estrada dos Casa;
-23.7407097;-46.5709063;Estrada dos Casa;
-23.7377344;-46.5684356;Estrada dos Casa;
-23.7336568;-46.5680498;Estrada dos Casa;
-23.7317581;-46.5692951;Estrada dos Casa;
-23.6872003;-46.5404561;Rua Isabel dos Santos Lages;
-23.7296661;-46.5671993;Avenida Capitão Casa;
-23.7259985;-46.5574110;Avenida Capitão Casa;
-23.7355286;-46.5535687;Avenida Maria Servidei Demarchi;
-23.7357155;-46.5536705;Avenida Maria Servidei Demarchi;
-23.7366503;-46.5536475;Avenida Maria Servidei Demarchi;
-23.7382523;-46.5535470;Rua São Faustino;
-23.7377551;-46.5535157;Avenida Maria Servidei Demarchi;
-23.7377442;-46.5536147;Avenida Maria Servidei Demarchi;
-23.7400049;-46.5544348;Avenida Maria Servidei Demarchi;
-23.7411054;-46.5553469;Avenida Maria Servidei Demarchi;
-23.7409273;-46.5553995;Avenida Maria Servidei Demarchi;
-23.7405403;-46.5549865;Rua Mateos Demarchi;
-23.7515488;-46.5719984;Estrada Galvão Bueno;
-23.7467312;-46.5650210;Estrada Galvão Bueno;
-23.7454266;-46.5621771;Avenida Maria Servidei Demarchi;
-23.7453576;-46.5622651;Avenida Maria Servidei Demarchi;
-23.7448750;-46.5609149;Avenida Maria Servidei Demarchi;
-23.7458375;-46.5630835;Avenida Maria Servidei Demarchi;
-23.7442935;-46.5595933;Avenida Maria Servidei Demarchi;
-23.7442408;-46.5596879;Avenida Maria Servidei Demarchi;
-23.7203227;-46.5732310;Rua Cristiano Angeli;
-23.7388379;-46.5917980;Estrada dos Alvarengas;
-23.7370615;-46.5908519;Rua Modesto Salera;
-23.7369352;-46.5908158;Rua Modesto Salera;
-23.7358818;-46.5888569;Estrada dos Alvarengas;
-23.7356575;-46.5879075;Rua Serra do Mar;
-23.7362718;-46.5904812;Estrada dos Alvarengas;
-23.7356262;-46.5882010;Estrada dos Alvarengas;
-23.7357114;-46.5878118;Estrada dos Alvarengas;
-23.7356382;-46.5873709;Estrada dos Alvarengas;
-23.7364325;-46.5903653;Estrada dos Alvarengas;
-23.7355077;-46.5869990;Estrada Riuichi Matsumoto;
-23.7269784;-46.5924988;Estrada Particular Eiji Kikuti;
-23.7269802;-46.5924576;Estrada Particular Eiji Kikuti;
-23.7349622;-46.5886170;Rua Serra da Cantareira;
-23.7348904;-46.5881116;Rua Serra do Mar;
-23.7524027;-46.5733178;Estrada Galvão Bueno;
-23.7527136;-46.5736775;Estrada Galvão Bueno;
-23.7547230;-46.5749895;Estrada Galvão Bueno;
-23.7549258;-46.5750220;Estrada Galvão Bueno;
-23.7573549;-46.5821873;Estrada Galvão Bueno;
-23.7572099;-46.5803411;Estrada Galvão Bueno;
-23.7526200;-46.5732333;Estrada Galvão Bueno;
-23.6921737;-46.5486254;Avenida Pereira Barreto;
-23.6925333;-46.5485509;Avenida Pereira Barreto;
-23.6908497;-46.5416723;Avenida Getúlio Vargas;
-23.7125137;-46.5934115;Rua Maria Cardoso da Costa;
-23.7118966;-46.5927688;Avenida Juscelino Kubitschek;
-23.7118033;-46.5926797;Estrada Samuel Aizemberg;
-23.7118865;-46.5930307;Estrada Samuel Aizemberg;
-23.7119368;-46.5926882;Estrada Samuel Aizemberg;
-23.7120100;-46.5930825;Estrada Samuel Aizemberg;
-23.7118435;-46.5926018;Avenida Juscelino Kubitschek;
-23.7098834;-46.5894766;Estrada Samuel Aizemberg;
-23.6877619;-46.5477382;Avenida Pereira Barreto;
-23.6884243;-46.5392825;Estrada João Ducin;
-23.6935576;-46.5494000;Praça Samuel Sabatini;
-23.7112320;-46.5863624;Avenida dos Flamingos;
-23.7116673;-46.5859078;Avenida dos Flamingos;
-23.7117179;-46.5859662;Avenida Osvaldo Fregonezi;
-23.7116336;-46.5862451;Avenida José Odorizzi;
-23.7117521;-46.5791620;Avenida Isaac Aizemberg;
-23.7116969;-46.5790962;Avenida José Odorizzi;
-23.7118054;-46.5790909;Avenida José Odorizzi;
-23.6919435;-46.5562358;Avenida Lucas Nogueira Garcez;
-23.6915971;-46.5568018;Avenida Lucas Nogueira Garcez;
-23.6920801;-46.5559502;Rua Atlântica;
-23.6921552;-46.5561759;Avenida Lucas Nogueira Garcez;
-23.6921964;-46.5560243;Rua Atlântica;
-23.6916496;-46.5570969;Avenida Lucas Nogueira Garcez;
-23.6999722;-46.5419409;Rua Agostinho Luiz Piatto;
-23.6999328;-46.5418353;Avenida Armando Ítalo Setti;
-23.6998687;-46.5412536;Avenida Armando Ítalo Setti;
-23.6621593;-46.5925003;Avenida Trinta e Um de Março;
-23.6659721;-46.5843457;Avenida Trinta e Um de Março;
-23.6956641;-46.5504553;Praça Samuel Sabatini;
-23.6948766;-46.5404570;Rua Jacob Piatto;
-23.6947801;-46.5404312;Rua Jacob Piatto;
-23.6588295;-46.5982520;Rua Neuchatel;
-23.6587982;-46.5981954;Rua Neuchatel;
-23.6568898;-46.5959890;Avenida do Taboão;
-23.6952484;-46.5447935;Avenida Getúlio Vargas;
-23.6575196;-46.6011951;Avenida do Taboão;
-23.6575608;-46.6012748;Avenida do Taboão;
-23.6577310;-46.6021283;Avenida do Taboão;
-23.6575124;-46.6012865;Avenida do Taboão;
-23.6681653;-46.6102325;Avenida do Taboão;
-23.6596874;-46.6042194;Avenida do Taboão;
-23.6588048;-46.6042575;Rua China;
-23.7514545;-46.5722067;Estrada Galvão Bueno;
-23.6533392;-46.5919193;Avenida do Taboão;
-23.6581590;-46.5973161;Avenida do Taboão;
-23.6587991;-46.5979124;Rua Doutor Francisco da Silva Prado;
-23.6582262;-46.5972836;Avenida do Taboão;
-23.6525655;-46.5911236;Avenida do Taboão;
-23.7355151;-46.5874734;Estrada dos Alvarengas;
-23.7359679;-46.5898894;Rua Paraguaçu;
-23.7367947;-46.5894184;Rua Paraguaçu;
-23.7357782;-46.5891999;Estrada dos Alvarengas;
-23.7372735;-46.5912407;Estrada dos Alvarengas;
-23.7367364;-46.5909570;Rua Modesto Salera;
-23.7369536;-46.5909267;Estrada dos Alvarengas;
-23.7377059;-46.5912109;Estrada dos Alvarengas;
-23.7380483;-46.5915223;Estrada dos Alvarengas;
-23.7286180;-46.5294951;Rua Alexandre Duarte da Silva;
-23.7299068;-46.5299541;Rua Vinícius de Moraes;
-23.7332713;-46.5341906;Rua Vicente Paschoaletti;
-23.7117170;-46.5927064;Avenida Juscelino Kubitschek;
-23.7224170;-46.5373056;Rua Tiradentes;
-23.7256381;-46.5346101;Rua Joâo de Barros;
-23.7171356;-46.5820253;Rua Filinto Müller;
-23.7170949;-46.5820532;Rua Filinto Müller;
-23.7126351;-46.5870989;Rua José Dias Donadelli;
-23.7165330;-46.5899957;Rua José Dias Donadelli;
-23.7165235;-46.5900098;Rua José Dias Donadelli;
-23.7166836;-46.5900654;Rua José Dias Donadelli;
-23.7166816;-46.5900499;Rua José Dias Donadelli;
-23.7165087;-46.5901132;Rua Manuel Cremonesi;
-23.7165169;-46.5901277;Rua Manuel Cremonesi;
-23.7247172;-46.5342452;Rua Tiradentes;
-23.7199367;-46.5242813;Rua Jerônimo dos Santos;
-23.7289735;-46.5286472;Rua Tiradentes;
-23.7189627;-46.5269916;Rua do Oleoduto;
-23.7192893;-46.5271884;Rua do Oleoduto;
-23.7181044;-46.5266453;Rua da Padaria;
-23.7188706;-46.5271201;Rua da Padaria;
-23.7208443;-46.5371483;Rua Doutor Oswaldo Mellone;
-23.7346010;-46.5849238;Rua Cachoeiro do Itapemirim;
-23.7170137;-46.5514259;Avenida Brigadeiro Faria Lima;
-23.7171329;-46.5515068;Rua Frei Gaspar;
-23.7170793;-46.5516868;Avenida Brigadeiro Faria Lima;
-23.7170809;-46.5516473;Avenida Brigadeiro Faria Lima;
-23.7187907;-46.5510771;Avenida Brigadeiro Faria Lima;
-23.7285135;-46.5724024;Avenida Presidente João Café Filho;
-23.7286990;-46.5718143;Avenida Presidente João Café Filho;
-23.7314725;-46.5692985;Estrada dos Casa;
-23.7195452;-46.5506108;Rua Pedro Setti;
-23.7424775;-46.6055086;Rua dos Industriarios;
-23.7531627;-46.6295368;Estrada Luiza Lotto Gianotto;
-23.7146564;-46.5579417;Rua Pietro Franchini;
-23.7324797;-46.5690496;Estrada dos Casa;
-23.7324657;-46.5689544;Estrada dos Casa;
-23.7333796;-46.5683490;Estrada dos Casa;
-23.7329690;-46.5686441;Estrada dos Casa;
-23.7384048;-46.5802992;Rua Dom Helder Câmara;
-23.7281268;-46.5768063;Estrada dos Alvarengas;
-23.7402599;-46.5702447;Rua dos Baobás;
-23.7416036;-46.5723196;Estrada dos Casa;
-23.7416799;-46.5722918;Estrada dos Casa;
-23.7066413;-46.5810733;Avenida Isaac Aizemberg;
-23.7066107;-46.5809184;Avenida Isaac Aizemberg;
-23.7081808;-46.5841558;Rua das Corruíras;
-23.7062168;-46.5812985;Avenida Isaac Aizemberg;
-23.7054456;-46.5815730;Avenida Isaac Aizemberg;
-23.7058217;-46.5813360;Avenida Isaac Aizemberg;
-23.7061869;-46.5811568;Avenida Isaac Aizemberg;
-23.6977097;-46.5763234;Rua Max Mangels Sênior;
-23.7113225;-46.5803660;Rua dos Pardais;
-23.7346357;-46.5835407;Rua Estrela do Sul;
-23.7354677;-46.5824159;Estrada dos Alvarengas;
-23.7353321;-46.5823339;Estrada dos Alvarengas;
-23.6989776;-46.5713344;Rua Max Mangels Sênior;
-23.6991693;-46.5706785;Avenida Max Mangels Sênior;
-23.6975299;-46.5667899;Rua Doutor Cincinato Braga;
-23.6928763;-46.5677969;Avenida Álvaro Guimarães;
-23.6933731;-46.5678760;Avenida Álvaro Guimarães;
-23.7373611;-46.5678562;Rua Palmira Marson Capitâneo;
-23.7373930;-46.5678955;Rua Palmira Marson Capitâneo;
-23.6919636;-46.5674283;Rua Fuad Mussa Cheid;
-23.7384111;-46.5750795;Rua Carlos Copeinski;
-23.7384418;-46.5749477;Rua Carlos Copeinski;
-23.6927632;-46.5586664;Avenida Senador Flaquer;
-23.6909205;-46.5580706;Avenida Lucas Nogueira Garcez;
-23.6911149;-46.5577119;Avenida Lucas Nogueira Garcez;
-23.6911092;-46.5578171;Rua Java;
-23.7068391;-46.5886673;Avenida Humberto de Alencar Castelo Branco;
-23.7361377;-46.5774907;Rua Simone de Beauvoir;
-23.6546054;-46.5710778;Avenida Senador Vergueiro;
-23.7241049;-46.5559706;Avenida Presidente João Café Filho;
-23.7258075;-46.5616788;Avenida Presidente João Café Filho;
-23.7257170;-46.5616929;Avenida Presidente João Café Filho;
-23.6841759;-46.5552021;Avenida Senador Vergueiro;
-23.6698714;-46.5599589;Avenida Senador Vergueiro;
-23.6685705;-46.5602846;Avenida Senador Vergueiro;
-23.6620593;-46.5645057;Avenida Senador Vergueiro;
-23.6627168;-46.5639037;Avenida Senador Vergueiro;
-23.6874709;-46.5532612;Avenida Senador Vergueiro;
-23.6937991;-46.5518338;Avenida Senador Vergueiro;
-23.7073657;-46.5890816;Avenida Plinio Barreto;
-23.7074910;-46.5891513;Rua Mário Barreto;
-23.7081401;-46.5872972;Rua dos Macucos;
-23.7098386;-46.5869430;Rua dos Macucos;
-23.7076292;-46.5875771;Rua dos Macucos;
-23.7075165;-46.5897697;Rua Nossa Senhora de Lourdes;
-23.7102353;-46.5902580;Rua Guimarães Rosa;
-23.7086706;-46.5876619;Rua dos Bicos-de-Lacre;
-23.7091701;-46.5874045;Avenida das Araras;
-23.7100079;-46.5801086;Rua dos Pardais;
-23.7075288;-46.5882034;Avenida Austrália;
-23.6586765;-46.5970256;Rua Fábio da Silva Prado;
-23.7217252;-46.5484953;Avenida Rotary;
-23.7245693;-46.5492945;Avenida Doutor José Fornari;
-23.7253887;-46.5492121;Avenida Doutor José Fornari;
-23.7256906;-46.5491864;Avenida Doutor José Fornari;
-23.7276236;-46.5487639;Avenida Doutor José Fornari;
-23.7275631;-46.5486854;Avenida Doutor José Fornari;
-23.7266380;-46.5490300;Avenida Doutor José Fornari;
-23.7277183;-46.5485863;Avenida Doutor José Fornari;
-23.7343692;-46.5416510;Avenida Doutor José Fornari;
-23.7446054;-46.5406246;Viaduto Augusta Battistin Demarchi;
-23.7230412;-46.5742566;Avenida Robert Kennedy;
-23.7227612;-46.5741631;Avenida Robert Kennedy;
-23.7267425;-46.5748018;Estrada dos Alvarengas;
-23.7272336;-46.5777852;Avenida Oreste Romano;
-23.7280818;-46.5773314;Estrada dos Alvarengas;
-23.7306724;-46.5782668;Estrada dos Alvarengas;
-23.7294315;-46.5778373;Estrada dos Alvarengas;
-23.7308833;-46.5785100;Estrada dos Alvarengas;
-23.7311507;-46.5785897;Estrada dos Alvarengas;
-23.7311835;-46.5773893;Rua Mário Pasin;
-23.7318691;-46.5788109;Estrada dos Alvarengas;
-23.7311671;-46.5784211;Estrada dos Alvarengas;
-23.6995865;-46.5396275;Rua Reducino Germano da Silva;
-23.6997644;-46.5396127;Rua Reducino Germano da Silva;
-23.6984685;-46.5441806;Avenida Armando Italo Setti;
-23.6992619;-46.5428881;Avenida Armando Ítalo Setti;
-23.6998547;-46.5402742;Avenida Armando Ítalo Setti;
-23.6983577;-46.5448645;Avenida Armando Ítalo Setti;
-23.6668669;-46.5769119;Avenida Trinta e Um de Março;
-23.6837567;-46.5551717;Avenida Senador Vergueiro;
-23.6623728;-46.5642194;Avenida Senador Vergueiro;
-23.6629515;-46.5636887;Avenida Senador Vergueiro;
-23.6630994;-46.5635595;Avenida Senador Vergueiro;
-23.6574031;-46.5686071;Avenida Senador Vergueiro;
-23.6565261;-46.5692998;Avenida Senador Vergueiro;
-23.7046346;-46.5521802;Avenida Brigadeiro Faria Lima;
-23.7046846;-46.5519922;Avenida Brigadeiro Faria Lima;
-23.7045676;-46.5517085;Alameda Glória;
-23.6923521;-46.5523161;Avenida Senador Vergueiro;
-23.6922415;-46.5523764;Rua Takeo Ino;
-23.6924044;-46.5524772;Avenida Senador Vergueiro;
-23.6931707;-46.5525938;Avenida Senador Vergueiro;
-23.6920980;-46.5522804;Avenida Senador Vergueiro;
-23.7246261;-46.5522888;Viaduto Padre Fiorente Elena;
-23.7233953;-46.5555333;Avenida Presidente João Café Filho;
-23.7219532;-46.5469241;Avenida Rotary;
-23.7217632;-46.5488688;Avenida Rotary;
-23.7341486;-46.5421659;Avenida Doutor José Fornari;
-23.7220021;-46.5396011;Avenida Rotary;
-23.7221452;-46.5408257;Avenida Rotary;
-23.7220783;-46.5469504;Avenida Rotary;
-23.7016656;-46.5413659;Rua Princesa Francisca Carolina;
-23.7010215;-46.5407994;Rua Princesa Francisca Carolina;
-23.6977328;-46.5666162;Avenida Álvaro Guimarães;
-23.6982792;-46.5657710;Avenida Álvaro Guimarães;
-23.6978970;-46.5663597;Rua Padre Antônio Vieira;
-23.7077495;-46.5242401;Rua dos Vianas;
-23.6918863;-46.5673495;Avenida Álvaro Guimarães;
-23.6918533;-46.5674493;Avenida Álvaro Guimarães;
-23.6947652;-46.5684804;Avenida Álvaro Guimarães;
-23.6966350;-46.5677043;Avenida Álvaro Guimarães;
-23.6964830;-46.5677407;Avenida Álvaro Guimarães;
-23.6965319;-46.5678086;Avenida Álvaro Guimarães;
-23.6971081;-46.5672506;Avenida Álvaro Guimarães;
-23.6999310;-46.5500191;Avenida Pery Ronchetti;
-23.6993426;-46.5508057;Avenida Pery Ronchetti;
-23.6998219;-46.5499840;Avenida Pery Ronchetti;
-23.7029852;-46.5416612;Avenida Pery Ronchetti;
-23.7012784;-46.5455197;Avenida Pery Ronchetti;
-23.7011459;-46.5456649;Rua Dom Miguel;
-23.7014771;-46.5447090;Avenida Pery Ronchetti;
-23.7021967;-46.5429135;Avenida Pery Ronchetti;
-23.7024431;-46.5419881;Rua Princesa Francisca Carolina;
-23.7045008;-46.5379806;Travessa Beniamino Gigli;
-23.7045667;-46.5380246;Travessa Beniamino Gigli;
-23.7020484;-46.5439152;Avenida Pery Ronchetti;
-23.7016982;-46.5446585;Avenida Pery Ronchetti;
-23.7010832;-46.5456778;Avenida Pery Ronchetti;
-23.7011679;-46.5457319;Avenida Pery Ronchetti;
-23.7000493;-46.5487975;Avenida Pery Ronchetti;
-23.7000066;-46.5495820;Avenida Pery Ronchetti;
-23.6997672;-46.5501649;Avenida Pery Ronchetti;
-23.6998494;-46.5502635;Avenida Peri Ronchetti;
-23.7073433;-46.5303549;Rua dos Vianas;
-23.7081113;-46.5879142;Rua dos Sabiás;
-23.7070884;-46.5858111;Rua dos Sabiás;
-23.7067295;-46.5898188;Rua Mário Barreto;
-23.7066468;-46.5897694;Rua Mário Barreto;
-23.7096734;-46.5290361;Rua Novo Horizonte;
-23.7096602;-46.5289130;Rua Novo Horizonte;
-23.7097364;-46.5286259;Rua Novo Horizonte;
-23.6913323;-46.5579600;Rua Java;
-23.6821469;-46.5575733;Avenida Kennedy;
-23.6852013;-46.5505135;Avenida Aldino Pinotti;
-23.7210398;-46.5504153;Viaduto José Fernando Medina Braga;
-23.7050015;-46.5531638;Rua Jurubatuba;
-23.6981554;-46.5534309;Rua Jurubatuba;
-23.6991226;-46.5534871;Rua Jurubatuba;
-23.7164035;-46.5552146;Rua Joaquim Nabuco;
-23.7117583;-46.5758670;Avenida José Odorizzi;
-23.6559981;-46.5959922;Avenida Presidente João Goulart;
-23.6547507;-46.5964646;Avenida Presidente João Goulart;
-23.6546626;-46.5963342;Avenida Presidente João Goulart;
-23.6606604;-46.5580102;Avenida Prestes Maia;
-23.6603241;-46.5583283;Avenida Lauro Gomes;
-23.7097805;-46.5301989;Avenida Pery Ronchetti;
-23.7125275;-46.5301857;Avenida Luiz Pequini;
-23.7132809;-46.5310596;Avenida Luiz Pequini;
-23.7134274;-46.5310442;Avenida Luiz Pequini;
-23.7148973;-46.5327997;Avenida Luiz Pequini;
-23.7149448;-46.5326625;Avenida Luiz Pequini;
-23.7151700;-46.5328858;Avenida Luiz Pequini;
-23.7137877;-46.5314322;Avenida Luiz Pequini;
-23.7141577;-46.5318354;Avenida Luiz Pequini;
-23.7148516;-46.5326580;Rua Benedito Luiz Rodrigues;
-23.7153324;-46.5332547;Avenida Luiz Pequini;
-23.7151287;-46.5330427;Avenida Luiz Pequini;
-23.7153791;-46.5330939;Avenida Luiz Pequini;
-23.7064538;-46.5209357;Rua dos Vianas;
-23.7058376;-46.5188604;Rua Santos Dias da Silva;
-23.7134302;-46.5312306;Avenida Luiz Pequini;
-23.7131079;-46.5308701;Avenida Luiz Pequini;
-23.7077003;-46.5227790;Rua dos Vianas;
-23.7075662;-46.5220563;Rua dos Vianas;
-23.7094495;-46.5302739;Avenida Pery Ronchetti;
-23.7141852;-46.5320454;Avenida Luiz Pequini;
-23.7143915;-46.5320859;Avenida Luiz Pequini;
-23.7208949;-46.5383426;Avenida Luiz Pequini;
-23.7198560;-46.5385427;Rua Manoel Bandeira;
-23.7193937;-46.5367928;Avenida Luiz Pequini;
-23.7188916;-46.5365049;Avenida Luiz Pequini;
-23.7224115;-46.5436995;Avenida Rotary;
-23.7222879;-46.5424327;Avenida Rotary;
-23.7223082;-46.5437465;Avenida Rotary;
-23.7221829;-46.5425765;Avenida Rotary;
-23.7222749;-46.5443892;Rua Madame Curie;
-23.7221360;-46.5428963;Rua José Coppini;
-23.7218666;-46.5427990;Rua José Coppini;
-23.7220522;-46.5416281;Avenida Rotary;
-23.7217765;-46.5402461;Avenida Rotary;
-23.6532676;-46.5634879;Rua Afonsina;
-23.7216528;-46.5480592;Avenida Rotary;
-23.7222694;-46.5457028;Avenida Rotary;
-23.6532866;-46.5634161;Avenida Lauro Gomes;
-23.6536576;-46.5648331;Rua Afonsina;
-23.6540741;-46.5662717;Rua Afonsina;
-23.6538534;-46.5716018;Avenida São João Batista;
-23.6498961;-46.5707044;Avenida São João Batista;
-23.6494809;-46.5706990;Avenida Lauro Gomes;
-23.6606297;-46.5938812;Avenida Trinta e Um de Março;
-23.6568530;-46.5956702;Avenida Trinta e Um de Março;
-23.7074853;-46.5729888;Avenida Dom Jaime de Barros Câmara;
-23.7075300;-46.5746056;Avenida Dom Jaime de Barros Câmara;
-23.7022657;-46.5716880;Rua Benedito Conrado Filho;
-23.7024139;-46.5728480;Rua Benedito Conrado Filho;
-23.6541992;-46.5627696;Avenida Lauro Gomes;
-23.6536730;-46.5631909;Avenida Lauro Gomes;
-23.6594595;-46.5589144;Avenida Prestes Maia;
-23.6594522;-46.5588283;Avenida Prestes Maia;
-23.6594955;-46.5588458;Avenida Lauro Gomes;
-23.6597540;-46.5586576;Avenida Lauro Gomes;
-23.7239016;-46.5557824;Avenida Presidente João Café Filho;
-23.7264820;-46.5645161;Rua Maria da Natividade Lages;
-23.7264089;-46.5648712;Rua Maria da Natividade Lages;
-23.7283848;-46.5671650;Avenida Presidente João Café Filho;
